1;76874916;22668732;6600998;303096460;4208
2;70532843;18207309;7373679;1836262072;5056
3;89883814;31159741;26709144;1929268794;4660
4;69202813;29004660;4545098;196135248;4272
5;67899700;31895851;6499768;5661000630;5560
6;71603947;30673488;8796454;17000532481;7752
7;84076270;30672610;7946534;1231270743;4596
8;68693154;31830315;22410977;12443310470;6736
9;72759019;29224088;13150796;5774410409;5612
10;74137323;31429492;11525854;5536448556;5236
11;74017077;23985596;7759874;1944277712;5160
12;68656290;31427444;9345903;2645226345;5156
13;70725062;31852843;9695819;2061737266;5092
14;70756660;27902836;15728351;4107036111;4992
15;66304014;24856288;7123530;4988772862;5660
16;67292321;31230836;14660172;11307799253;7356
17;67155105;29037428;17712279;18470520203;8756
18;70846480;34275628;22885235;6207478829;5560
19;68178228;29579270;18117782;4553100556;5704
20;66774177;32037457;11993968;8932764145;6872
21;65340869;32520199;10533451;6878692838;6132
22;77548707;29136025;9367262;4258238521;4968
23;78230984;31205968;12591692;4508559472;5332
24;74845054;28963701;4777985;718040953;4668
25;73017652;31991522;29087750;9602074683;6208
26;72248775;30371847;3759837;1321449762;4528
27;72396524;25185724;7939220;2368937626;4820
28;70290594;31649214;15043733;25800375545;8932
29;86031818;38564141;7701067;7779534507;6060
30;71542799;26465432;13381050;3570304637;5348
31;103107461;28727595;6699594;1060586290;4612
32;72893310;31186366;13303518;6023214670;6020
33;86999352;37648100;11819011;7004011155;5656
34;85816485;44608375;18833998;27489184802;8864
35;69147224;33894407;28393478;10531534819;6000
36;75024693;19474729;6329492;1885668912;5668
37;85654986;32421018;8541625;8930924749;6528
38;81149677;27722904;22447255;5362223696;5700
39;72788277;33936831;16278385;15192995078;6964
40;80854180;28538301;18033229;5482523827;6108
41;81312933;25726104;10854402;6896426765;5988
42;76878719;31115563;13321366;3756236162;5720
43;74339491;31357520;12977594;3798147906;5032
44;69846470;29454635;19499012;14899903101;7304
45;86044398;28390845;6593098;4925711710;6084
46;82769938;34983651;16500154;13085781670;6744
47;83651748;28633387;15048707;8434861882;6588
48;84492014;36576703;5141651;4146461289;5108
49;85184823;33758654;12149032;10594643367;6252
50;84981193;23116951;6077880;1673662246;4992
51;110081780;33657425;7131138;4740702956;5304
52;100629965;27067544;7505629;2712490579;5140
53;85811219;35926901;8636125;6247653576;6524
54;82281929;27370649;15004822;6547145263;6576
55;83544083;33573457;9862000;2676390183;5040
56;77612781;29873890;16538189;13444472564;7160
57;76355016;33032492;13957708;15336772316;7128
58;71830105;24143877;7785912;173213149;4076
59;80594084;31015211;5880395;5157173502;5872
60;80844817;23543521;3990968;2191074638;5052
61;91607937;16983190;9170653;6429597059;6372
62;76155775;19595853;9106580;3984126241;5936
63;82429093;24631886;10936322;7537397073;6508
64;76086142;33409324;5678812;4302266142;5328
65;77471175;29654461;8424596;5926158466;5280
66;84290140;26029208;10443632;7063821545;5916
67;97338243;17879337;7794982;3079059547;5184
68;83738935;35525494;29294014;28375397897;8940
69;67694899;33445310;20716987;17205721938;7220
70;73806425;30188697;9303774;1420720147;4724
71;81259977;29880327;12524108;14274434986;7176
72;78069485;30566407;8660994;1125684325;4932
73;76577370;23431466;13866133;3491601151;5360
74;69967594;30049725;11863774;6620371226;6164
75;99861965;21659653;7053899;5784010266;6496
76;86457509;25695091;15430513;731141427;4300
77;82185965;29068733;4660371;731536106;5140
78;82442258;33462572;10743225;7275025103;5508
79;93755705;32267417;4317185;2210049948;4804
80;85301267;36384191;23689221;24538542198;7668
81;79855633;29830882;24018657;18694175897;7408
82;79373475;33823898;8907339;2844114983;5532
83;76895396;33222079;11740602;4007174145;5320
84;95853736;31799303;9633209;622365394;4288
85;71161872;21803012;8692006;1657779710;5360
86;78346550;31689589;21724311;8148039420;6436
87;79812333;21402190;9990147;1202795930;4664
88;82686263;34667381;3130808;665748772;4352
89;85925321;23727548;15459478;5520210253;5628
90;91581314;28067261;12983445;3165623844;4872
91;79043162;22092658;7327746;1223218298;4536
92;83643849;41098980;15094934;7222856388;6528
93;78357375;32415751;15032615;3638359399;5044
94;78751469;34062636;21205582;5556973032;5252
95;76073562;32434183;6149853;1478602491;4972
96;78506586;32558526;11935747;5823789749;5608
97;90311554;31225863;6571741;4151216746;5152
98;75888950;28686050;14465027;4247560247;6072
99;90880020;36121169;8818690;8650432655;6212
100;93805150;38742317;13079993;3204428186;5036
Average;79436375;29887629;12095423;6481705788;5780
Range;44740911;27625185;26163206;28202184748;4864
